"Water Year,Day,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep"
"2005,31,10.8,,23.9,41.2,,60.2,,57.4,,0.0,0.0,"
"2006,01,0.0,1.0,6.1,20.3,33.9,43.1,58.5,68.9,34.5,0.0,0.0,0.0"
"2006,02,0.0,0.9,6.5,20.8,35.4,43.1,59.3,68.2,33.1,0.0,0.0,0.0"
"2006,03,0.0,0.9,7.6,23.6,36.1,43.1,59.3,67.0,31.1,0.0,0.0,0.0"
"2006,04,0.0,0.9,8.5,25.0,36.1,43.1,59.5,66.2,29.2,0.0,0.0,0.0"
"2006,05,0.6,1.3,9.1,25.2,36.7,43.6,59.9,66.5,27.4,0.0,0.0,0.0"
"2006,06,0.3,1.4,9.3,25.3,37.1,43.6,61.6,66.8,25.1,0.0,0.0,0.0"
"2006,07,0.0,1.4,10.6,25.4,37.1,44.3,64.5,65.2,22.6,0.0,0.0,0.0"
"2006,08,0.0,1.3,10.6,25.6,37.2,45.2,64.5,63.4,20.4,0.0,0.0,0.0"
"2006,09,0.3,1.3,10.6,26.5,37.2,45.7,64.5,62.0,18.4,0.0,0.0,0.0"
"2006,10,0.3,1.2,10.6,26.6,37.2,46.4,64.4,61.5,16.5,0.0,0.0,0.0"
"2006,11,0.0,1.1,10.6,26.6,37.2,46.4,64.5,60.0,14.6,0.0,0.0,0.0"
"2006,12,0.0,1.1,10.6,27.5,37.2,47.0,65.0,58.8,12.3,0.0,0.0,0.0"
"2006,13,0.0,1.5,10.6,27.7,37.2,47.1,65.1,57.4,9.1,0.0,0.0,0.0"
"2006,14,0.0,2.4,10.6,27.7,37.5,47.4,65.1,56.0,6.1,0.0,0.0,0.0"
"2006,15,0.0,3.3,10.6,27.7,37.6,48.8,66.6,54.5,3.7,0.0,0.0,0.3"
"2006,16,0.0,3.3,10.6,28.7,38.2,49.8,66.8,53.0,2.2,0.0,0.0,1.1"
"2006,17,0.0,3.3,10.6,28.7,38.5,50.0,67.2,51.7,1.3,0.0,0.0,1.1"
"2006,18,0.0,3.3,10.7,29.0,38.6,50.6,68.2,50.3,0.6,0.0,0.0,0.8"
"2006,19,0.0,3.2,11.3,29.8,39.3,51.0,68.6,48.5,0.0,0.0,0.0,0.2"
"2006,20,0.0,3.2,12.1,30.2,39.5,51.5,68.6,47.1,0.0,0.0,0.0,0.3"
"2006,21,0.0,3.2,12.1,30.3,39.6,51.7,68.6,45.8,0.0,0.0,0.0,0.5"
"2006,22,0.0,3.2,12.1,30.3,39.7,52.4,68.6,44.6,0.0,0.0,0.0,0.7"
"2006,23,0.0,3.2,12.9,30.4,39.8,52.5,68.6,44.0,0.0,0.0,0.0,1.4"
"2006,24,0.0,3.2,13.3,30.5,39.9,52.6,68.6,43.0,0.0,0.0,0.0,1.3"
"2006,25,0.0,3.2,13.3,30.5,39.9,52.8,68.8,40.9,0.0,0.0,0.0,0.8"
"2006,26,0.0,3.5,13.3,30.9,39.9,53.4,68.9,39.2,0.0,0.0,0.0,0.0"
"2006,27,0.0,4.9,14.6,31.0,40.8,54.3,68.9,37.6,0.0,0.0,0.0,0.0"
"2006,28,0.4,5.1,14.8,31.8,40.9,54.4,68.9,37.1,0.0,0.0,0.0,0.0"
"2006,29,0.7,5.2,15.5,32.8,,55.9,68.9,37.4,0.0,0.0,0.0,0.0"
"2006,30,1.0,5.8,16.3,32.9,,57.7,68.9,37.4,0.0,0.0,0.0,0.0"
"2006,31,1.0,,17.8,33.5,,58.0,,36.5,,0.0,0.0,"
"2007,01,0.0,1.5,5.6,9.1,10.9,19.7,25.8,24.5,0.0,0.0,0.0,0.0"
"2007,02,0.0,1.5,5.8,9.1,11.2,20.1,26.0,23.3,0.0,0.0,0.0,0.0"
"2007,03,0.0,1.5,5.8,9.1,11.2,20.7,26.0,21.1,0.0,0.0,0.0,0.0"
"2007,04,0.0,1.5,5.8,9.1,11.2,20.7,26.0,21.7,0.0,0.0,0.0,0.0"
"2007,05,0.0,1.7,5.8,9.7,11.2,20.7,26.0,22.7,0.0,0.0,0.0,0.0"
"2007,06,0.0,1.7,5.8,9.9,11.2,20.7,26.0,23.5,0.0,0.0,0.0,0.0"
"2007,07,0.0,1.6,5.8,10.1,11.2,20.7,25.8,23.4,1.7,0.0,0.0,0.0"
"2007,08,0.0,1.6,5.8,10.1,11.2,21.0,25.1,23.1,1.2,0.0,0.0,0.0"
"2007,09,0.0,1.3,5.8,10.1,11.2,21.5,25.5,22.5,0.3,0.0,0.0,0.0"
"2007,10,0.0,2.1,5.8,10.1,11.3,21.7,26.1,21.2,0.0,0.0,0.0,0.0"
"2007,11,0.0,2.1,6.2,10.1,12.0,22.0,26.4,19.4,0.0,0.0,0.0,0.0"
"2007,12,0.0,2.5,6.4,10.5,13.2,22.1,26.5,17.6,0.0,0.0,0.0,0.0"
"2007,13,0.0,2.5,6.6,10.5,13.4,22.1,26.8,16.0,0.0,0.0,0.0,0.0"
"2007,14,0.0,3.5,7.0,10.5,13.5,22.1,26.9,14.6,0.0,0.0,0.0,0.0"
"2007,15,0.0,4.4,7.3,10.5,13.5,22.1,26.9,13.2,0.0,0.0,0.0,0.0"
"2007,16,0.0,4.4,7.3,10.5,14.2,22.1,27.1,11.6,0.0,0.0,0.0,0.0"
"2007,17,0.6,4.4,7.9,10.5,14.8,22.3,27.2,9.2,0.0,0.0,0.0,0.0"
"2007,18,1.0,4.4,8.5,10.5,14.9,22.3,27.2,7.1,0.0,0.0,0.0,0.0"
"2007,19,1.0,4.4,8.5,10.5,15.1,22.3,28.0,5.4,0.0,0.0,0.0,0.0"
"2007,20,1.0,4.3,8.5,10.5,15.9,22.3,28.3,3.5,0.0,0.0,0.0,0.0"
"2007,21,1.0,4.2,8.5,10.7,16.0,22.7,28.5,1.6,0.0,0.0,0.0,0.0"
"2007,22,1.0,4.1,8.5,10.8,16.0,23.4,28.5,1.9,0.0,0.0,0.0,0.0"
"2007,23,0.9,3.9,8.6,10.8,16.2,23.6,29.7,2.0,0.0,0.0,0.0,0.0"
"2007,24,0.7,3.9,8.6,10.8,17.2,23.9,30.0,0.9,0.0,0.0,0.0,0.4"
"2007,25,0.5,3.9,8.7,10.8,17.4,24.0,30.1,0.4,0.0,0.0,0.0,0.5"
"2007,26,1.7,3.8,8.7,10.8,18.1,24.0,29.9,0.3,0.0,0.0,0.0,0.0"
"2007,27,1.7,3.8,8.7,10.8,18.5,24.0,29.3,0.1,0.0,0.0,0.0,0.0"
"2007,28,1.7,5.0,9.1,10.8,19.4,24.5,28.7,0.0,0.0,0.0,0.0,0.0"
"2007,29,1.6,5.5,9.1,10.8,,25.2,27.6,0.0,0.0,0.0,0.0,0.0"
"2007,30,1.5,5.6,9.1,10.8,,25.6,26.2,0.0,0.0,0.0,0.0,0.5"
"2007,31,1.5,,9.1,10.8,,25.6,,0.0,,0.0,0.0,"
"2008,01,0.0,2.8,4.6,15.4,31.8,43.8,49.9,56.6,38.3,0.0,0.0,0.0"
"2008,02,0.0,2.8,5.2,15.4,32.7,44.7,50.2,57.0,35.8,0.0,0.0,0.0"
"2008,03,0.0,2.7,5.3,15.5,33.4,45.1,50.3,57.0,33.6,0.0,0.0,0.0"
"2008,04,0.0,2.7,5.3,14.8,36.3,45.5,50.5,56.7,32.4,0.0,0.0,0.0"
"2008,05,0.0,2.7,5.3,15.0,36.7,45.5,50.7,56.6,32.4,0.0,0.0,0.0"
"2008,06,1.2,2.7,5.4,18.3,36.7,45.9,50.8,55.9,32.4,0.0,0.0,0.0"
"2008,07,1.9,2.7,5.8,19.6,37.1,45.8,51.1,53.8,32.4,0.0,0.0,0.0"
"2008,08,1.7,2.6,7.5,19.7,38.1,46.0,52.0,52.4,32.5,0.0,0.0,0.0"
"2008,09,1.5,2.5,8.2,20.0,38.1,46.2,52.7,52.3,32.1,0.0,0.0,0.0"
"2008,10,1.3,2.4,8.2,21.3,38.2,46.2,53.5,52.0,30.3,0.0,0.0,0.0"
"2008,11,0.5,2.4,8.2,21.6,38.2,46.3,53.6,51.9,28.2,0.0,0.0,0.0"
"2008,12,0.2,2.8,8.2,22.5,38.2,46.4,53.9,51.1,27.8,0.0,0.0,0.0"
"2008,13,0.0,2.8,8.2,22.7,38.4,46.4,54.0,50.1,27.6,0.0,0.0,0.0"
"2008,14,0.3,2.8,8.4,22.7,39.0,47.2,55.0,49.7,25.6,0.0,0.0,0.0"
"2008,15,0.2,2.8,8.4,22.8,39.1,47.9,56.3,49.7,22.6,0.0,0.0,0.0"
"2008,16,0.0,2.8,8.4,23.1,39.2,48.3,56.9,49.5,20.1,0.0,0.0,0.0"
"2008,17,0.5,2.8,8.4,23.2,39.3,48.3,56.9,47.4,17.8,0.0,0.0,0.0"
"2008,18,1.6,3.0,8.4,23.2,39.3,48.3,56.9,45.4,15.4,0.0,0.0,0.0"
"2008,19,1.8,3.0,8.5,23.3,39.5,48.3,56.9,43.3,12.9,0.0,0.0,0.0"
"2008,20,1.9,3.1,8.9,23.4,39.6,48.3,56.9,41.1,10.5,0.0,0.0,0.0"
"2008,21,2.8,3.1,11.5,23.7,39.6,48.7,56.9,39.5,8.6,0.0,0.0,0.0"
"2008,22,3.0,3.1,11.8,24.7,39.8,48.7,56.9,39.5,6.0,0.0,0.0,0.0"
"2008,23,3.0,3.1,12.0,24.8,40.3,48.7,56.9,39.9,3.3,0.0,0.0,0.0"
"2008,24,3.0,3.1,12.1,25.0,40.7,48.7,56.7,40.2,0.8,0.0,0.0,0.0"
"2008,25,2.8,3.1,13.0,25.2,42.5,48.5,57.7,40.3,0.0,0.0,0.0,0.0"
"2008,26,2.7,3.1,13.2,25.5,43.2,48.4,57.8,40.2,0.0,0.0,0.0,0.0"
"2008,27,2.7,3.2,13.3,25.8,43.5,48.6,57.8,40.7,0.0,0.0,0.0,0.0"
"2008,28,2.7,3.5,13.3,27.0,43.6,48.8,57.7,40.8,0.0,0.0,0.0,0.0"
"2008,29,2.7,3.9,13.6,29.4,43.8,48.9,57.1,40.7,0.0,0.0,0.0,0.0"
"2008,30,2.6,3.9,13.9,30.0,,49.0,56.3,39.5,0.0,0.0,0.0,0.0"
"2008,31,2.6,,15.2,31.2,,49.3,,39.4,,0.0,0.0,"
"2009,01,0.0,0.0,6.0,17.3,26.0,32.9,43.5,51.8,12.7,0.0,0.0,0.0"
"2009,02,0.0,0.0,6.0,17.3,26.0,32.9,44.1,51.4,11.4,0.0,0.0,0.0"
"2009,03,0.0,0.6,6.7,18.0,26.0,32.9,45.1,51.5,9.4,0.0,0.0,0.0"
"2009,04,0.0,0.9,6.7,18.0,26.0,33.1,46.2,51.6,7.5,0.0,0.0,0.0"
"2009,05,0.0,2.4,7.0,18.0,26.0,33.4,46.8,51.6,5.9,0.0,0.0,0.0"
"2009,06,0.0,3.7,7.1,18.6,26.0,33.8,46.9,51.6,5.0,0.0,0.0,0.0"
"2009,07,0.0,3.7,7.1,19.8,26.8,33.8,47.0,51.6,3.3,0.0,0.0,0.0"
"2009,08,0.0,3.7,7.1,19.8,27.1,33.9,47.3,51.0,3.2,0.0,0.0,0.0"
"2009,09,0.0,3.7,7.6,20.2,27.4,33.9,47.9,49.3,2.2,0.0,0.0,0.0"
"2009,10,0.0,4.0,7.6,20.7,28.8,35.6,48.5,48.1,1.2,0.0,0.0,0.0"
"2009,11,0.0,4.3,7.6,20.7,29.1,35.6,48.6,47.3,0.8,0.0,0.0,0.0"
"2009,12,0.3,4.4,7.6,20.7,29.3,35.6,49.6,46.5,0.4,0.0,0.0,0.0"
"2009,13,0.3,4.6,7.6,20.9,29.5,35.6,49.8,44.7,0.2,0.0,0.0,0.0"
"2009,14,0.3,5.0,8.9,20.9,29.7,35.6,49.8,43.1,0.0,0.0,0.0,0.0"
"2009,15,0.2,5.0,9.1,20.9,30.1,35.6,52.1,42.1,0.0,0.0,0.0,0.0"
"2009,16,0.0,5.0,9.4,20.9,30.7,35.6,53.6,40.8,0.0,0.0,0.0,0.0"
"2009,17,0.0,4.9,10.1,20.9,31.4,35.7,53.9,39.4,0.0,0.0,0.0,0.0"
"2009,18,0.0,4.8,10.1,20.9,32.5,35.7,53.9,37.1,0.0,0.0,0.0,0.0"
"2009,19,0.0,4.8,10.5,20.9,32.8,35.7,53.6,34.3,0.0,0.0,0.0,0.0"
"2009,20,0.0,4.8,10.7,20.9,32.8,35.7,53.6,31.4,0.0,0.0,0.0,0.0"
"2009,21,0.0,4.8,10.7,20.9,32.8,35.7,54.1,29.2,0.0,0.0,0.0,0.0"
"2009,22,0.0,4.8,10.8,20.9,32.8,35.7,54.0,27.3,0.0,0.0,0.0,0.0"
"2009,23,0.0,4.8,12.1,21.1,32.8,36.4,53.1,25.7,0.0,0.0,0.0,0.0"
"2009,24,0.0,4.8,12.4,21.8,32.9,37.5,52.0,24.5,0.0,0.0,0.0,0.0"
"2009,25,0.0,4.8,13.3,23.8,32.9,38.0,51.4,23.3,0.0,0.0,0.0,0.0"
"2009,26,0.0,4.8,17.1,25.2,32.9,39.9,51.6,21.4,0.0,0.0,0.0,0.0"
"2009,27,0.0,4.8,17.2,25.3,32.9,40.6,51.9,20.2,0.0,0.0,0.0,0.0"
"2009,28,0.0,4.8,17.3,25.3,32.9,40.9,51.9,18.7,0.0,0.0,0.0,0.0"
"2009,29,0.0,5.1,17.3,25.9,,40.9,51.9,16.7,0.0,0.0,0.0,0.0"
"2009,30,0.0,5.8,17.3,25.9,,41.8,51.8,15.4,0.0,0.0,0.0,0.0"
"2009,31,0.0,,17.3,26.0,,42.6,,14.2,,0.0,0.0,"
"2010,01,1.2,1.3,2.6,8.6,17.4,21.4,29.3,38.0,36.4,0.0,0.0,0.0"
"2010,02,1.1,1.3,2.6,8.9,17.6,21.4,30.0,38.7,35.3,0.0,0.0,0.0"
"2010,03,0.9,1.3,2.6,9.1,17.6,21.4,30.5,39.6,34.2,0.0,0.0,0.0"
"2010,04,0.9,1.3,2.6,9.1,17.6,21.6,31.2,39.6,31.6,0.0,0.0,0.0"
"2010,05,1.9,1.3,2.6,9.1,17.6,22.5,31.5,39.4,28.8,0.0,0.0,0.0"
"2010,06,2.0,1.2,2.7,9.1,17.7,23.0,34.5,39.3,25.5,0.0,0.0,0.0"
"2010,07,1.8,1.2,2.8,9.6,17.9,23.0,36.1,39.0,22.3,0.0,0.0,0.0"
"2010,08,1.7,1.2,3.1,9.6,18.0,23.3,36.1,39.0,19.3,0.0,0.0,0.0"
"2010,09,1.7,1.2,3.1,9.6,18.0,23.4,36.1,38.6,17.1,0.0,0.0,0.0"
"2010,10,1.7,1.2,3.1,9.6,18.0,23.9,36.1,38.4,13.9,0.0,0.0,0.0"
"2010,11,1.6,1.2,3.2,9.6,18.0,24.1,36.0,39.1,12.8,0.0,0.0,0.0"
"2010,12,1.9,1.2,3.3,9.6,18.1,24.1,35.9,40.2,13.0,0.0,0.0,0.0"
"2010,13,2.2,1.5,4.5,9.6,18.5,24.3,36.5,40.3,12.5,0.0,0.0,0.0"
"2010,14,2.7,1.5,7.3,9.6,19.1,25.0,36.9,40.3,11.9,0.0,0.0,0.0"
"2010,15,2.3,2.0,7.3,9.6,19.2,25.4,37.1,40.4,10.5,0.0,0.0,0.0"
"2010,16,2.1,2.0,7.3,9.6,19.6,25.4,36.8,40.4,8.2,0.0,0.0,0.0"
"2010,17,1.9,2.0,7.3,9.6,19.7,25.6,36.9,40.2,7.0,0.0,0.0,0.0"
"2010,18,1.6,2.0,7.3,9.6,19.7,25.6,36.4,39.6,5.7,0.0,0.0,0.0"
"2010,19,0.9,2.0,7.3,10.1,19.9,25.7,36.1,39.5,3.6,0.0,0.0,0.0"
"2010,20,0.0,2.0,7.3,11.1,19.9,25.9,35.5,39.5,1.4,0.0,0.0,0.0"
"2010,21,0.0,2.0,7.3,11.4,20.1,25.9,35.4,39.0,0.0,0.0,0.0,0.0"
"2010,22,0.0,2.0,7.3,13.6,20.1,26.1,35.4,38.7,0.0,0.0,0.0,0.0"
"2010,23,0.0,2.6,7.5,15.4,20.2,26.2,35.6,38.8,0.0,0.0,0.0,0.0"
"2010,24,0.0,2.6,7.6,16.1,20.3,26.3,35.8,39.4,0.0,0.0,0.0,0.0"
"2010,25,0.2,2.6,7.6,16.5,20.8,26.5,35.8,39.9,0.0,0.0,0.0,0.0"
"2010,26,0.2,2.6,7.6,16.5,21.4,26.5,35.8,39.8,0.0,0.0,0.0,0.0"
"2010,27,0.0,2.6,7.6,16.8,21.4,27.2,35.5,39.5,0.0,0.0,0.0,0.0"
"2010,28,1.0,2.6,7.6,16.9,21.4,27.5,34.9,39.0,0.0,0.0,0.0,0.0"
"2010,29,1.3,2.6,7.6,16.9,,27.5,35.7,38.6,0.0,0.0,0.0,0.0"
"2010,30,1.3,2.6,7.7,16.9,,27.4,37.0,37.9,0.0,0.0,0.0,0.0"
"2010,31,1.3,,8.6,17.1,,27.5,,37.5,,0.0,0.0,"
"2011,01,0.0,3.1,13.1,30.6,36.5,46.8,58.6,73.2,75.1,20.3,0.0,0.0"
"2011,02,0.0,3.0,13.4,30.6,36.5,46.8,58.6,73.4,75.0,17.9,0.0,0.0"
"2011,03,0.0,3.1,14.0,30.6,36.5,46.8,60.6,73.4,74.9,14.8,0.0,0.0"
"2011,04,0.0,3.0,14.2,30.6,36.5,47.3,62.3,73.4,74.8,11.4,0.0,0.0"
"2011,05,0.0,2.9,14.5,30.6,36.5,47.3,62.3,73.4,74.6,9.7,0.0,0.0"
"2011,06,0.0,2.9,14.6,30.6,37.8,47.3,62.3,73.4,73.8,7.1,0.0,0.0"
"2011,07,0.0,2.9,15.3,30.6,37.8,48.3,62.3,73.0,71.7,4.4,0.0,0.0"
"2011,08,0.0,2.9,15.3,30.6,39.2,49.9,63.4,72.8,70.1,2.4,0.0,0.0"
"2011,09,0.0,4.7,15.3,30.6,39.2,49.9,64.1,73.5,68.9,0.5,0.0,0.0"
"2011,10,0.0,4.8,15.3,30.7,39.2,49.9,65.0,74.0,67.3,0.0,0.0,0.0"
"2011,11,0.0,5.1,16.5,30.7,39.2,49.9,65.0,74.2,66.1,0.0,0.0,0.0"
"2011,12,0.0,5.1,16.5,30.7,39.2,50.0,65.0,74.0,64.5,0.0,0.0,0.0"
"2011,13,0.0,5.1,16.5,30.7,39.2,50.2,65.0,73.8,62.1,0.0,0.0,0.0"
"2011,14,0.0,5.1,16.5,31.1,39.2,50.4,65.6,73.4,60.6,0.0,0.0,0.0"
"2011,15,0.0,5.8,17.1,31.1,39.2,50.5,66.5,72.9,59.4,0.0,0.0,0.0"
"2011,16,0.0,6.8,17.3,31.1,39.2,50.5,66.7,72.3,57.1,0.0,0.0,0.0"
"2011,17,0.0,7.0,17.3,32.5,41.0,51.6,68.2,72.4,54.8,0.0,0.0,0.0"
"2011,18,0.0,7.1,17.6,32.7,41.0,51.7,69.7,72.8,52.5,0.0,0.0,0.0"
"2011,19,0.0,6.8,18.2,32.7,41.0,52.0,70.2,73.1,49.9,0.0,0.0,0.0"
"2011,20,0.0,6.8,22.8,34.7,42.7,52.2,68.0,73.8,49.4,0.0,0.0,0.0"
"2011,21,0.0,8.6,24.2,34.7,43.9,53.0,67.9,74.6,47.6,0.0,0.0,0.0"
"2011,22,0.0,10.0,25.0,34.7,43.9,53.7,68.7,74.8,44.8,0.0,0.0,0.0"
"2011,23,0.0,10.5,27.3,35.8,44.0,54.5,68.9,75.1,42.2,0.0,0.0,0.0"
"2011,24,0.4,12.5,27.3,35.8,44.0,54.5,69.2,74.5,38.7,0.0,0.0,0.0"
"2011,25,0.8,12.5,27.3,35.8,44.0,55.2,69.3,74.6,35.8,0.0,0.0,0.0"
"2011,26,1.7,12.5,27.3,36.0,45.8,56.4,70.4,74.3,33.3,0.0,0.0,0.0"
"2011,27,2.9,12.5,27.3,36.0,46.8,56.4,71.7,74.0,30.7,0.0,0.0,0.0"
"2011,28,3.0,12.5,27.3,36.0,46.8,57.2,71.7,73.8,28.0,0.0,0.0,0.0"
"2011,29,2.8,12.9,27.3,36.0,,57.7,72.0,74.5,25.3,0.0,0.0,0.0"
"2011,30,2.9,13.0,30.0,36.0,,57.7,72.9,74.5,22.8,0.0,0.0,0.0"
"2011,31,3.2,,30.6,36.0,,58.6,,75.1,,0.0,0.0,"
"2012,01,0.0,0.0,5.5,7.9,15.4,23.3,28.4,27.5,0.0,0.0,0.0,0.0"
"2012,02,0.0,0.6,5.7,7.9,15.7,24.0,28.7,27.7,0.0,0.0,0.0,0.0"
"2012,03,0.0,0.5,5.7,7.9,15.7,24.6,28.7,26.1,0.0,0.0,0.0,0.0"
"2012,04,0.0,0.7,5.7,7.9,15.9,24.6,28.7,25.0,0.0,0.0,0.0,0.0"
"2012,05,0.0,0.7,6.1,7.9,15.9,24.6,28.6,23.5,0.0,0.0,0.0,0.0"
"2012,06,0.9,1.2,6.1,7.9,15.9,24.6,28.4,22.6,0.0,0.0,0.0,0.0"
"2012,07,1.3,1.3,6.1,7.9,15.9,24.6,28.9,21.7,0.0,0.0,0.0,0.0"
"2012,08,1.3,1.4,6.1,8.4,15.9,24.6,28.9,20.7,0.0,0.0,0.0,0.0"
"2012,09,1.6,1.4,6.1,8.4,15.9,24.6,28.9,19.4,0.0,0.0,0.0,0.0"
"2012,10,1.5,1.4,6.1,8.4,16.0,24.6,29.1,17.7,0.0,0.0,0.0,0.0"
"2012,11,1.6,1.4,6.1,8.4,16.0,24.6,28.6,16.4,0.0,0.0,0.0,0.0"
"2012,12,1.5,1.4,6.1,8.4,16.0,24.6,29.3,15.1,0.0,0.0,0.0,0.0"
"2012,13,1.2,2.2,6.1,8.4,17.1,24.6,30.3,14.1,0.0,0.0,0.0,0.0"
"2012,14,1.2,3.2,6.5,8.4,17.1,24.6,30.8,12.8,0.0,0.0,0.0,0.0"
"2012,15,0.8,3.2,6.5,8.4,17.1,24.5,31.4,11.2,0.0,0.0,0.0,0.0"
"2012,16,0.0,3.2,6.5,8.4,17.2,24.5,31.5,9.5,0.0,0.0,0.0,0.0"
"2012,17,0.0,3.2,6.5,8.4,17.2,24.5,31.5,8.3,0.0,0.0,0.0,0.0"
"2012,18,0.0,3.2,6.5,8.5,17.2,25.7,32.1,6.9,0.0,0.0,0.0,0.0"
"2012,19,0.0,4.3,6.5,9.7,17.4,27.4,32.5,7.2,0.0,0.0,0.0,0.0"
"2012,20,0.0,4.3,6.5,10.4,17.7,28.1,32.6,5.8,0.0,0.0,0.0,0.0"
"2012,21,0.0,4.3,6.6,10.6,17.7,28.2,32.8,4.1,0.0,0.0,0.0,0.0"
"2012,22,0.0,5.3,7.2,13.8,18.4,28.4,32.2,2.0,0.0,0.0,0.0,0.0"
"2012,23,0.0,5.3,7.2,13.8,19.4,28.4,31.1,0.0,0.0,0.0,0.0,0.0"
"2012,24,0.0,5.3,7.2,14.2,19.6,28.3,30.1,0.0,0.0,0.0,0.0,0.0"
"2012,25,0.0,5.3,7.2,14.2,19.6,28.0,28.7,0.0,0.0,0.0,0.0,0.0"
"2012,26,0.0,5.5,7.2,14.2,20.6,28.0,27.7,0.0,0.0,0.0,0.0,0.0"
"2012,27,0.0,5.5,7.2,15.4,20.6,28.2,27.6,0.8,0.0,0.0,0.0,0.0"
"2012,28,0.0,5.5,7.4,15.4,21.0,28.3,27.7,1.4,0.0,0.0,0.0,0.0"
"2012,29,0.0,5.5,7.2,15.4,21.3,28.4,27.9,0.6,0.0,0.0,0.0,0.0"
"2012,30,0.0,5.5,7.6,15.4,,28.4,27.8,0.0,0.0,0.0,0.0,0.0"
"2012,31,0.0,,7.6,15.4,,28.4,,0.0,,0.0,0.0,"
"2013,01,0.0,0.9,7.6,15.8,20.0,23.8,28.2,32.5,7.7,0.0,0.0,0.0"
"2013,02,0.0,0.9,7.6,15.8,20.0,23.8,29.1,31.9,6.2,0.0,0.0,0.0"
"2013,03,0.0,0.9,9.4,15.8,20.0,23.8,29.8,31.9,4.1,0.0,0.0,0.0"
"2013,04,0.0,0.9,9.7,15.8,20.0,25.0,29.8,31.5,2.3,0.0,0.0,0.0"
"2013,05,0.0,0.9,9.9,15.8,20.0,25.0,29.5,31.1,0.6,0.0,0.0,0.0"
"2013,06,0.0,0.9,10.2,15.8,20.0,25.0,30.0,30.4,0.2,0.0,0.0,0.0"
"2013,07,0.0,0.9,10.3,15.8,20.0,25.0,30.1,29.7,0.0,0.0,0.0,0.0"
"2013,08,0.0,0.9,10.5,15.8,20.4,25.0,30.3,29.4,0.0,0.0,0.0,0.0"
"2013,09,0.0,0.9,11.0,15.8,20.9,25.4,31.4,28.9,0.0,0.0,0.0,0.0"
"2013,10,0.0,2.7,11.0,15.8,20.9,25.7,31.6,28.4,0.0,0.0,0.0,0.0"
"2013,11,0.0,4.4,11.6,16.4,20.9,25.9,31.8,27.1,0.0,0.0,0.0,0.0"
"2013,12,0.0,4.5,11.7,16.6,20.9,25.9,32.3,25.4,0.0,0.0,0.0,0.0"
"2013,13,0.0,4.6,11.9,16.6,21.2,25.9,32.3,23.4,0.0,0.0,0.0,0.0"
"2013,14,0.0,4.5,11.9,16.6,21.2,26.0,32.5,21.4,0.0,0.0,0.0,0.0"
"2013,15,0.0,4.5,12.3,16.6,21.4,26.0,32.6,19.5,0.0,0.0,0.0,0.0"
"2013,16,0.0,4.5,12.8,16.6,21.4,25.9,33.1,17.6,0.0,0.0,0.0,0.0"
"2013,17,0.0,4.9,13.2,16.6,21.4,25.9,33.4,16.2,0.0,0.0,0.0,0.0"
"2013,18,0.0,6.3,13.9,16.6,21.4,26.4,33.5,15.7,0.0,0.0,0.0,0.0"
"2013,19,0.0,6.8,13.9,16.6,21.4,26.4,33.5,16.4,0.0,0.0,0.0,0.0"
"2013,20,0.0,6.8,13.9,16.6,21.4,26.4,33.8,16.7,0.0,0.0,0.0,0.0"
"2013,21,0.0,6.8,13.9,16.6,21.6,26.9,34.8,17.0,0.0,0.0,0.0,0.0"
"2013,22,0.0,7.0,13.9,16.6,22.0,28.0,34.8,16.5,0.0,0.0,0.0,0.0"
"2013,23,0.1,7.0,13.9,16.6,22.0,28.3,35.0,15.5,0.0,0.0,0.0,0.0"
"2013,24,0.1,7.0,14.0,16.6,23.3,28.4,35.0,14.0,0.0,0.0,0.0,0.0"
"2013,25,0.3,7.0,14.5,17.0,23.3,28.5,35.0,13.0,0.0,0.0,0.0,0.0"
"2013,26,1.3,7.0,14.5,17.0,23.3,28.7,35.0,11.3,0.0,0.0,0.0,0.4"
"2013,27,1.2,7.0,15.3,17.0,23.6,28.7,35.0,10.2,0.0,0.0,0.0,0.4"
"2013,28,1.0,7.0,15.6,17.7,23.6,28.6,34.9,8.9,0.0,0.0,0.0,0.4"
"2013,29,1.0,7.1,15.6,17.9,,28.5,34.5,9.4,0.0,0.0,0.0,0.1"
"2013,30,1.0,7.1,15.8,18.5,,28.4,33.5,9.4,0.0,0.0,0.0,0.0"
"2013,31,1.2,,15.8,20.0,,28.3,,9.0,,0.0,0.0,"
"2014,01,0.0,2.8,4.4,9.4,13.1,21.9,30.4,30.9,3.2,0.0,0.0,0.0"
"2014,02,0.0,2.8,4.4,9.4,13.4,23.8,31.4,30.7,1.2,0.0,0.0,0.0"
"2014,03,0.0,2.8,4.7,9.4,13.4,23.8,31.7,30.2,0.0,0.0,0.0,0.0"
"2014,04,1.0,3.0,5.4,9.4,13.6,23.8,31.7,29.3,0.0,0.0,0.0,0.0"
"2014,05,1.0,2.8,5.4,9.5,13.9,24.0,31.8,28.5,0.0,0.0,0.0,0.0"
"2014,06,1.0,2.9,5.4,9.5,13.9,24.0,32.0,27.2,0.0,0.0,0.0,0.0"
"2014,07,0.7,2.9,5.4,9.5,13.9,24.3,32.5,26.7,0.0,0.0,0.0,0.0"
